price,sqft,propertytype,bhk,location
137,1225,House,2,Vadapalani
130,1159,Flat,2,Vadapalani
178,2111,Flat,3,Perungudi
253,2285,Flat,4,Vadapalani
178,2109,Flat,3,Perungudi
203,1831,Flat,3,Vadapalani
165,1944,House,3,Perungudi
138,1232,House,2,Vadapalani
252,2280,Flat,4,Vadapalani
118,1394,Flat,2,Perungudi
178,1604,Villa,3,Vadapalani
136,1211,House,2,Vadapalani
117,1392,Flat,2,Perungudi
201,1811,House,3,Vadapalani
174,2060,House,3,Perungudi
129,1154,Flat,2,Vadapalani
175,2063,Villa,3,Perungudi
180,1617,Villa,3,Vadapalani
180,1615,Flat,3,Vadapalani
118,1398,Flat,2,Perungudi
135,1204,Villa,2,Vadapalani
175,2073,House,3,Perungudi
178,1597,Flat,3,Vadapalani
65.64,1380,Flat,3,Tiruvottiyur
53.47,1117,House,2,Tiruvottiyur
23.22,540,Flat,1,Tiruvottiyur
46.99,1093,House,2,Tiruvottiyur
25.19,586,House,1,Tiruvottiyur
45.75,1064,House,2,Tiruvottiyur
25.06,583,House,1,Tiruvottiyur
25.02,582,Flat,1,Tiruvottiyur
45.53,1059,House,2,Tiruvottiyur
68.38,1439,Flat,3,Tiruvottiyur
68.47,1441,Flat,3,Tiruvottiyur
44.72,1040,Flat,2,Tiruvottiyur
68.75,1447,House,3,Tiruvottiyur
67.63,1423,Flat,3,Tiruvottiyur
67.77,1426,Flat,3,Tiruvottiyur
66.81,1405,Flat,3,Tiruvottiyur
54.72,1144,Flat,2,Tiruvottiyur
54.63,1142,Flat,2,Tiruvottiyur
55.19,1154,House,2,Tiruvottiyur
43.94,1022,Flat,2,Tiruvottiyur
66.1,1390,Flat,3,Tiruvottiyur
54.09,1130,Flat,2,Tiruvottiyur
23.65,550,Villa,1,Tiruvottiyur
66.3,1394,House,3,Tiruvottiyur
23.47,546,Flat,1,Tiruvottiyur
66.35,1395,Flat,3,Tiruvottiyur
23.26,541,Flat,1,Tiruvottiyur
23.39,544,Flat,1,Tiruvottiyur
111,1645,Flat,3,Iyappanthangal
121,1790,House,3,Iyappanthangal
119,1760,Flat,3,Iyappanthangal
115,1700,Flat,3,Iyappanthangal
117,1730,Flat,3,Iyappanthangal
79.72,1000,Flat,2,East Tambaram
75.04,972,House,2,East Tambaram
57.35,730,Flat,2,East Tambaram
63.27,811,Flat,2,East Tambaram
93.27,1171,House,2,East Tambaram
58.82,750,Flat,2,East Tambaram
35.74,1030,House,2,Padappai
30.71,893,Flat,2,Padappai
28.1,810,House,2,Padappai
54.03,837,Flat,2,Pallavaram
54.39,861,House,2,Pallavaram
49.44,777,Flat,2,Pallavaram
52.42,783,Flat,2,Pallavaram
54.57,864,House,2,Pallavaram
106,1405,Flat,3,Selaiyur
58.44,919,Flat,2,Pammal
84.17,1094,Flat,2,Selaiyur
89.4,1414,Flat,3,Pammal
70.64,909,Villa,2,Selaiyur
62.41,988,House,2,Pammal
131,1689,Flat,3,Selaiyur
61.83,978,Flat,2,Pammal
129,1656,House,3,Selaiyur
80.6,1261,Flat,3,Pammal
76.64,991,House,2,Selaiyur
517,2348,Flat,3,Alwarpet
545,2476,House,3,Alwarpet
612,2781,Flat,4,Alwarpet
597,2713,House,4,Alwarpet
401,4729,Flat,4,Sholinganallur
392,4623,Flat,4,Sholinganallur
482,5677,Flat,5,Sholinganallur
200,3700,House,3,Thiruvidandhai
64.59,1244,Flat,3,Perumbakkam
59.08,1143,Flat,3,Perumbakkam
64.59,1244,Flat,3,Perumbakkam
64.59,1244,Flat,3,Perumbakkam
59.08,1143,House,3,Perumbakkam
59.08,1143,Flat,3,Perumbakkam
70.09,1249,House,3,Perumbakkam
70.09,1249,House,3,Perumbakkam
59.41,1150,Flat,3,Perumbakkam
59.41,1150,Flat,3,Perumbakkam
64.02,1246,Flat,3,Perumbakkam
64.02,1246,Flat,3,Perumbakkam
70.67,1155,Villa,3,Perumbakkam
70.67,1155,Flat,3,Perumbakkam
58.77,1124,Flat,3,Perumbakkam
58.77,1124,Flat,3,Perumbakkam
80.47,1239,House,3,Porur
62.09,956,Villa,2,Porur
81.31,1252,Flat,3,Porur
81.05,1248,House,2,Porur
61.37,945,Flat,2,Porur
70.99,1093,Flat,2,Porur
61.18,942,Flat,2,Porur
79.43,1223,Flat,2,Porur
84.17,1296,House,3,Porur
279,1571,House,3,Kotturpuram
221,1245,House,2,Kotturpuram
220,1238,Flat,2,Kotturpuram
348,1976,House,3,Kotturpuram
325,1842,Flat,3,Kotturpuram
348,1979,Flat,3,Kotturpuram
233,1313,House,2,Kotturpuram
342,1951,Flat,3,Kotturpuram
218,1225,Flat,2,Kotturpuram
334,1894,Villa,3,Kotturpuram
219,1233,Villa,2,Kotturpuram
476,2737,Flat,4,Kotturpuram
475,2729,Flat,4,Kotturpuram
332,1877,Villa,3,Kotturpuram
331,1874,House,3,Kotturpuram
271,1521,Flat,3,Kotturpuram
481,2765,House,4,Kotturpuram
570,3289,Flat,4,Kotturpuram
480,2758,Flat,4,Kotturpuram
350,1987,House,3,Kotturpuram
48.21,928,Flat,2,Pammal
40.59,743,House,2,Pammal
22.99,430,Flat,1,Pammal
45.03,830,Flat,2,Pammal
35.32,652,Flat,2,Pammal
35.32,652,House,2,Pammal
66.05,1216,Flat,3,Pammal
66.05,1216,Flat,3,Pammal
42.3,791,House,2,Pammal
42.3,791,Flat,2,Pammal
39.19,729,Flat,2,Pammal
39.19,729,House,2,Pammal
53.54,976,Flat,2,Pammal
53.54,976,House,2,Pammal
45.72,859,Flat,2,Pammal
45.72,859,Flat,2,Pammal
28.43,546,Flat,1,Pammal
28.43,546,House,1,Pammal
43.41,813,Flat,2,Pammal
43.41,813,Flat,2,Pammal
53.81,1145,House,3,Pammal
23.12,492,Flat,1,Pammal
47.23,1005,House,2,Pammal
39.48,840,Flat,2,Pammal
38.63,822,Flat,2,Pammal
52.36,952,Flat,2,Pammal
39.49,718,Flat,2,Pammal
35.86,652,Flat,2,Pammal
67.1,1220,Flat,3,Pammal
44,800,Flat,2,Pammal
40.05,890,Flat,2,Pammal
38.25,850,Flat,2,Pammal
56.02,1050,Flat,2,Pammal
46.84,905,Flat,2,Pammal
55.97,1049,House,2,Pammal
44.63,860,Flat,2,Pammal
45.37,875,House,2,Pammal
62.14,1170,Flat,3,Pammal
550,5879,Villa,5,Kanathur Reddikuppam
550,5765,Flat,5,Kanathur Reddikuppam
70,1112,House,2,Velappanchavadi
89,1414,Flat,3,Velappanchavadi
69,1092,House,2,Velappanchavadi
85,1358,Flat,3,Velappanchavadi
59.29,1078,Flat,2,Mugalivakkam
59.18,1076,House,2,Mugalivakkam
86.51,1573,Flat,3,Mugalivakkam
82.88,1507,Flat,3,Mugalivakkam
86.73,1577,Flat,3,Mugalivakkam
59.73,1086,Flat,2,Mugalivakkam
57.86,1052,Flat,2,Mugalivakkam
87.34,1588,Flat,3,Mugalivakkam
62.59,1138,Villa,2,Mugalivakkam
64.02,1164,Flat,2,Mugalivakkam
40.84,1238,Flat,3,Kelambakkam
41,1243,House,2,Kelambakkam
40.94,1241,Flat,2,Kelambakkam
32.99,1000,House,2,Kelambakkam
22.96,696,Flat,1,Kelambakkam
36.98,1121,Flat,2,Kelambakkam
20.88,633,Flat,1,Kelambakkam
41.27,1251,Villa,3,Kelambakkam
36.75,1114,Villa,2,Kelambakkam
40.31,1222,Flat,3,Kelambakkam
36.09,1094,House,2,Kelambakkam
44.89,1361,House,3,Kelambakkam
32.89,997,House,2,Kelambakkam
32.52,986,Flat,2,Kelambakkam
30.21,916,House,2,Kelambakkam
26.75,811,House,1,Kelambakkam
44.63,1353,Villa,3,Kelambakkam
32.26,978,Villa,2,Kelambakkam
43.77,1327,Flat,3,Kelambakkam
32.16,975,Flat,2,Kelambakkam
25.79,782,Flat,1,Kelambakkam
32.39,982,Flat,2,Kelambakkam
32.33,980,Flat,2,Kelambakkam
25.69,779,Flat,1,Kelambakkam
34.4,1043,Flat,2,Kelambakkam
34.73,1053,Flat,2,Kelambakkam
32.03,971,House,2,Kelambakkam
31.83,965,Flat,2,Kelambakkam
26.65,808,Flat,1,Kelambakkam
31.37,951,Flat,2,Kelambakkam
29.19,885,Flat,2,Kelambakkam
24.84,753,Flat,1,Kelambakkam
42.22,1280,Flat,3,Kelambakkam
33.31,1010,Flat,2,Kelambakkam
31.14,944,Villa,2,Kelambakkam
26.75,811,Flat,2,Kelambakkam
33.28,1009,Flat,2,Kelambakkam
31.07,942,Flat,2,Kelambakkam
37.08,1124,House,2,Kelambakkam
31.27,948,House,2,Kelambakkam
46.25,1402,House,3,Kelambakkam
33.41,1013,Flat,2,Kelambakkam
35.65,926,Flat,3,Thirumullaivoyal
39.73,1032,Flat,3,Thirumullaivoyal
33.3,865,Villa,2,Thirumullaivoyal
36.53,949,Flat,2,Thirumullaivoyal
33.88,880,House,2,Thirumullaivoyal
48.39,1042,House,3,Pammal
49.83,1074,House,3,Pammal
42.81,918,Villa,2,Pammal
46.54,1001,Villa,3,Pammal
42.67,917,House,2,Pammal
46.72,1005,Flat,3,Pammal
43.21,927,Villa,2,Pammal
46.99,1011,House,3,Pammal
49.42,1065,Flat,3,Pammal
42.67,915,Villa,2,Pammal
29.55,788,House,2,Thirumullaivoyal
33.11,883,House,2,Thirumullaivoyal
33.11,883,Flat,2,Thirumullaivoyal
29.66,791,Flat,2,Thirumullaivoyal
29.66,791,Flat,2,Thirumullaivoyal
29.21,779,Flat,2,Thirumullaivoyal
29.21,779,House,2,Thirumullaivoyal
34.53,921,Flat,2,Thirumullaivoyal
34.53,921,Flat,2,Thirumullaivoyal
31.72,846,Villa,2,Thirumullaivoyal
31.72,846,Flat,2,Thirumullaivoyal
30.15,804,Flat,2,Thirumullaivoyal
30.15,804,House,2,Thirumullaivoyal
30.15,804,Flat,2,Thirumullaivoyal
30.03,801,Flat,2,Thirumullaivoyal
30.15,804,Flat,2,Thirumullaivoyal
30.03,801,House,2,Thirumullaivoyal
30.3,808,Flat,2,Thirumullaivoyal
30.3,808,Flat,2,Thirumullaivoyal
34.68,925,Flat,2,Thirumullaivoyal
34.68,925,Flat,2,Thirumullaivoyal
31.46,839,House,2,Thirumullaivoyal
28.98,773,Flat,2,Thirumullaivoyal
31.46,839,Flat,2,Thirumullaivoyal
28.98,773,Flat,2,Thirumullaivoyal
30.97,826,Flat,2,Thirumullaivoyal
30.97,826,Flat,2,Thirumullaivoyal
31.16,831,House,2,Thirumullaivoyal
31.16,831,Flat,2,Thirumullaivoyal
29.55,788,Flat,2,Thirumullaivoyal
265,1450,Flat,3,Anna Nagar
79.54,1473,Flat,3,Poonamallee
54.1,1002,Flat,2,Poonamallee
76.57,1418,Villa,3,Poonamallee
90.46,1508,Flat,3,Kolapakkam
104,1745,House,3,Kolapakkam
104,1745,Flat,3,Kolapakkam
131,2185,Flat,4,Kolapakkam
92.98,1550,Flat,3,Kolapakkam
91.18,1520,House,2,Kolapakkam
181,3024,Flat,5,Kolapakkam
181,3024,Flat,5,Kolapakkam
97,1617,Flat,2,Kolapakkam
97,1617,Flat,2,Kolapakkam
80.26,1338,House,2,Kolapakkam
80.26,1338,Flat,2,Kolapakkam
79.54,1473,Flat,3,Poonamallee
54.1,1002,House,2,Poonamallee
76.57,1418,House,3,Poonamallee
52.43,971,Flat,2,Poonamallee
76.68,1420,Flat,3,Poonamallee
53.89,998,Flat,2,Poonamallee
53.83,997,Flat,2,Poonamallee
88.23,1634,Flat,3,Poonamallee
91.18,1520,Flat,2,Kolapakkam
181,3024,Flat,5,Kolapakkam
181,3024,Flat,5,Kolapakkam
97,1617,Flat,2,Kolapakkam
97,1617,House,2,Kolapakkam
80.26,1338,Flat,2,Kolapakkam
80.26,1338,Flat,2,Kolapakkam
53.83,997,Flat,2,Poonamallee
266,1540,Flat,3,Anna Nagar
275,1520,Flat,3,Anna Nagar
275,1525,House,3,Anna Nagar
242,1400,House,3,Kilpauk
264,1500,Flat,3,Anna Nagar
276,1450,Villa,3,Besant Nagar
225,1240,Flat,2,Anna Nagar
220,1215,Flat,2,Anna Nagar
250,1375,House,3,Anna Nagar
411,2230,Flat,4,Adyar
295,1520,House,3,T Nagar
63.1,1242,Flat,2,Sholinganallur
650,6023,House,4,Sholinganallur
130,1166,Flat,2,Sholinganallur
191,2474,Flat,4,Iyappanthangal
176,2277,House,4,Iyappanthangal
130,1800,Flat,3,Iyappanthangal
195,2533,Flat,4,Iyappanthangal
139,1938,Flat,3,Iyappanthangal
202,2621,House,4,Iyappanthangal
143,1990,Flat,3,Iyappanthangal
131,1825,Flat,3,Iyappanthangal
63.1,1242,House,2,Sholinganallur
33.71,604,House,1,Sholinganallur
33.66,603,Flat,1,Sholinganallur
63.51,1250,House,2,Sholinganallur
63.3,1246,Flat,2,Sholinganallur
33.77,605,House,1,Sholinganallur
33.44,599,House,1,Sholinganallur
33.6,602,House,1,Sholinganallur
88.75,1761,Flat,3,Sholinganallur
62.85,1237,House,2,Sholinganallur
94.19,1869,Flat,3,Sholinganallur
77.54,1468,Flat,2,Sholinganallur
70.2,1329,Flat,2,Sholinganallur
87.79,1742,House,3,Sholinganallur
68.64,1351,Flat,2,Sholinganallur
88.04,1747,Flat,3,Sholinganallur
93.49,1855,House,3,Sholinganallur
80.23,1592,Flat,3,Sholinganallur
92.43,1834,House,3,Sholinganallur
86.08,1708,Flat,3,Sholinganallur
79.38,1575,Flat,3,Sholinganallur
91.87,1823,House,3,Sholinganallur
85.12,1689,Flat,3,Sholinganallur
90.77,1801,House,3,Sholinganallur
65.28,1285,House,2,Sholinganallur
63.96,1259,Flat,2,Sholinganallur
64.52,1270,Flat,2,Sholinganallur
64.47,1269,Flat,2,Sholinganallur
90.31,1792,Flat,3,Sholinganallur
83.66,1660,Flat,3,Sholinganallur
40,1047,Flat,2,Vellakkal
42.43,943,House,2,Gerugambakkam
46,900,Flat,2,Avadi
65,1600,Flat,3,Kolathur
135,1415,Flat,3,Thiruvanmiyur
220,1500,House,3,Anna Nagar
48,1300,Flat,2,Madhavaram
370,3600,Flat,3,Periyar Nagar
72,1400,Flat,3,Thoraipakkam OMR
74,1100,Flat,3,Nanmangalam
45,909,Flat,2,Perumbakkam
54,893,Villa,2,Kolathur
140,1270,House,3,Thiruvanmiyur
72,1218,House,3,Sembakkam
65,919,Flat,2,Madipakkam
27,756,Flat,2,Anakaputhur
52.5,550,Flat,1,Urapakkam
63,1000,Villa,2,Kovur
54,1200,Flat,2,Medavakkam
163,1154,Flat,2,Nungambakkam
26,540,Flat,1,Maduravoyal
60,1066,Flat,2,Velachery
210,1381,Flat,3,Adyar
100,1735,Villa,3,Guduvancheri
30.5,770,Flat,2,Pammal
36,827,Villa,2,Urapakkam
82,1900,Flat,3,Kolapakkam
210,2500,Flat,3,Sembakkam
55,1050,House,1,Koyambedu
75,850,Flat,2,Korattur
165,2280,House,4,Iyyappanthangal
110,2740,House,4,Kilpauk
182,2640,Flat,4,Madhavaram Milk Colony
160,2700,Flat,4,Kolathur
220,1438,House,3,Jeth Nagar
53,850,House,2,Mangadu
53,850,Flat,2,Mangadu
50,905,Flat,2,Singaperumal Koil
325,1950,Villa,4,T Nagar
35,900,House,2,Thirumullaivoyal
28,502,Flat,1,Perungalathur
69,1071,Flat,2,Madhanandapuram
68.49,1343,Flat,3,Kandigai
77,1560,Flat,2,Navallur
32,612,Flat,2,Veppampattu
75,1456,Flat,3,Porur
230,2590,Flat,4,Kundrathur
41,600,Flat,2,Mangadu
45,1176,Flat,2,Guduvancheri
60.21,782,Flat,1,Saidapet
49.5,1000,Flat,2,Medavakkam
25,605,Flat,1,Thaiyur
41.78,1045,Flat,2,Perumbakkam
62.98,1575,Flat,3,Perumbakkam
63.18,1580,Flat,3,Perumbakkam
42.18,1055,Flat,2,Perumbakkam
64.38,1610,Flat,3,Perumbakkam
60.58,1515,Flat,3,Perumbakkam
42.18,1055,Flat,2,Sholinganallur
60.78,1520,Flat,3,Perumbakkam
60.58,1515,Flat,3,Sholinganallur
54.98,1375,Flat,2,Perumbakkam
41.02,1026,Flat,2,Sholinganallur
40.58,1015,Flat,2,Perumbakkam
53.58,1340,Flat,2,Sholinganallur
53.58,1340,Flat,2,Perumbakkam
45,670,Flat,2,Oragadam Village Ambattur Talu
19.59,540,Flat,1,Veppampattu
27,600,Flat,2,Siruseri
37,793,Flat,2,Pattabiram
65,1047,Flat,2,Perungalathur
165,3000,Flat,6,Madipakkam
59.6,450,Flat,1,T Nagar
38,825,Flat,2,Ambattur
15,540,Flat,2,Mahabalipuram
35,840,Flat,2,Kelambakkam
35,850,Flat,3,Ayapakkam
40,655,Flat,2,Chitlapakkam
48.5,1100,Flat,2,Guduvancheri
90,3408,Villa,5,Puzhal
100,1400,Flat,3,Washermanpet
90,3408,Flat,5,Puzhal
65,1273,Villa,3,Thiruverkadu
29,506,Flat,2,Mogappair
28.5,736,Flat,2,Pozhichalur
26,850,Flat,2,Veppampattu
45,950,Flat,2,Gerugambakkam
15,450,Flat,1,Mannur
46,820,Flat,2,Guduvancheri
30,960,Flat,2,Veppampattu
98,1253,Flat,3,Virugambakkam
83,997,Flat,2,Virugambakkam
38,510,Villa,1,West Mambalam
135,1950,Flat,3,Kattupakkam
72,1957,Flat,3,Maraimalai Nagar
40,1000,Flat,2,Kolathur
160,2300,Flat,4,Chetpet
137,1485,Flat,3,Perungudi
59,1430,Flat,3,Sithalapakkam
65,900,Flat,2,Ramapuram
65,900,Flat,2,Ramapuram
120,2400,Flat,5,Virugambakkam
45,917,Flat,2,Thiruverkadu
40,680,Flat,2,Alandur
30,950,Flat,2,Veppampattu
19.5,600,Flat,1,Red Hills
45,580,Flat,1,Siruseri
45,840,Flat,2,Singaperumal Koil
145,1125,Flat,3,K K Nagar
40.7,760,Flat,2,Kandigai
46.06,940,Flat,2,Iyyappanthangal
50.22,1025,Flat,2,Iyyappanthangal
43.61,890,Flat,2,Iyyappanthangal
39.93,815,Flat,2,Iyyappanthangal
50.47,1030,Villa,2,Iyyappanthangal
50.47,1030,Flat,2,Iyyappanthangal
42.23,862,Villa,2,Iyyappanthangal
250,1942,Flat,3,Purasawalkam
47.02,825,Flat,2,Ramavaram
47.02,825,Flat,2,Ramapuram
37,730,Flat,2,Gerugambakkam
55.99,1015,Flat,2,Gerugambakkam
54.75,1020,Flat,2,Kovur
39.15,1050,Flat,2,Gerugambakkam
58.58,1100,Flat,2,Gerugambakkam
54.22,1015,Flat,2,Gerugambakkam
44.19,878,Flat,2,Gerugambakkam
39.73,790,Flat,2,Gerugambakkam
38.58,819,House,2,Kovur
38.23,815,Villa,2,Kovur
41,874,Flat,2,Kovur
38.53,799,Flat,2,Kovur
24,1010,Flat,2,Veppampattu
800,5000,Flat,4,Shenoy Nagar
265,1650,Flat,3,Besant Nagar
47.02,825,Flat,2,Ramapuram
47.02,825,Flat,2,Ramapuram
79.8,1400,Flat,3,Ramavaram
56,1258,Villa,2,Sholinganallur
50.22,1025,Flat,3,Kolapakkam
390,4000,Flat,4,Saligramam
50.22,1025,Flat,3,Kolapakkam
40.42,825,Flat,2,Kolapakkam
54,1000,Flat,2,Kovur
110,974,Flat,2,Thiruvanmiyur
42.14,860,Villa,2,Kolapakkam
200,1844,Villa,3,Velachery
59,1096,Flat,3,Thiruverkadu
41.7,760,Flat,2,Kandigai
40.75,750,Flat,2,Kandigai
168,994,Flat,2,Royapettah
43,891,Flat,2,Thandalam
48.99,800,House,2,Kelambakkam
49,800,Flat,2,Kelambakkam
375,2200,Flat,4,Valasaravakkam
168,994,Villa,2,Royapettah
44.5,918,Flat,3,Padur
27.6,600,Flat,2,Semmancheri
27.6,600,Villa,2,Semmancheri
31.6,750,Flat,2,Ottiyabakkam
34,700,Flat,2,Semmancheri
550,4000,Flat,4,T Nagar
190,1550,Flat,3,Anna Nagar
550,4600,Flat,5,Anna Nagar
85.09,1340,Flat,3,East Tambaram
63.62,1002,Flat,2,East Tambaram
63.56,1001,Flat,2,East Tambaram
68.13,1073,Flat,2,East Tambaram
62.35,982,Flat,2,East Tambaram
61.27,965,Flat,2,East Tambaram
93.21,1468,Flat,3,East Tambaram
84.77,1335,Flat,3,East Tambaram
90.99,1433,Villa,3,East Tambaram
55,1000,Flat,2,Nanganallur
362,2133,Flat,2,T Nagar
35,620,Flat,1,Pallikaranai
350,4361,Villa,4,Muttukadu
44.5,918,Flat,3,Padur
38.5,800,Flat,2,Tharapakkam
420,1975,Flat,3,Egmore
40.08,835,Flat,2,Pozhichalur
40.22,838,Flat,2,Pozhichalur
32.3,673,Flat,2,Pozhichalur
427,3700,Flat,4,Kilpauk
99,1500,Flat,3,Iyyappanthangal
55,1000,House,2,Kovur
37.8,790,Flat,2,Gerugambakkam
44,938,Flat,2,Kovur
39.88,1040,Flat,3,Siruseri
185,1490,Flat,3,Kilpauk
130,1330,Flat,2,Chetpet
492,2889,Flat,3,Anna Nagar East
58,1318,Flat,3,Kattupakkam
236,1657,Flat,3,Egmore
147,1550,Flat,3,Ayanavaram
150,1350,Flat,3,Anna Nagar East
115,1150,Flat,2,Egmore
230,1440,Villa,3,Royapettah
110,1310,Villa,2,Ayanavaram
125,1765,Flat,3,Navallur
299,2000,Flat,3,Guindy
96,1900,Flat,3,Perungalathur
87.8,1541,Flat,3,Pallavaram
79.8,1400,Villa,3,Pallavaram
44.16,803,Flat,2,Pammal
41.58,756,Flat,1,Pammal
32.01,582,Flat,1,Pammal
73,1737,Flat,3,Kelambakkam
18.49,520,Flat,1,Veppampattu
24.09,502,Villa,1,Pozhichalur
33.93,707,Flat,2,Pozhichalur
22.84,476,House,1,Pozhichalur
35.85,747,Flat,2,Pozhichalur
23.13,503,Flat,1,Anakaputhur
41.63,905,Flat,3,Anakaputhur
32.75,712,Flat,2,Anakaputhur
32.2,700,Flat,2,Anakaputhur
20.56,447,Flat,1,Anakaputhur
57,1075,Flat,2,Tharapakkam
54,950,Flat,2,Gerugambakkam
600,2300,Flat,3,Raja Annamalai Puram
385,2336,Flat,3,Royapettah
225,1950,Villa,3,Aminjikarai
393,2133,Flat,3,T Nagar
240,2028,Flat,3,Purasaiwakkam
277,2350,Flat,3,Purasaiwakkam
55.21,986,Flat,2,Kolathur
55.21,986,Flat,2,Kolathur
36.42,710,Flat,1,Kovur
35.26,619,Flat,1,Kovur
35.52,629,Flat,1,Kovur
72,1517,Flat,3,Periyapanicheri
55,1020,Flat,2,Kovur
28,650,Flat,2,Kattankulathur
79,1440,Flat,3,Ambattur
110,2009,Flat,3,Kotivakkam
44,1012,Flat,2,Kumananchavadi
82,1750,Flat,3,Kolapakkam
70,1499,Flat,3,Mogappair
165,1500,Flat,3,Alandur
36,900,Flat,2,Veppampattu
24,1100,Flat,2,Veppampattu
26,720,Flat,2,Veppampattu
34,1150,Flat,2,Perumalpattu
26,720,Flat,2,Veppampattu
26,720,Flat,2,Veppampattu
36,835,Flat,2,Veppampattu
50.49,1020,Flat,3,Pozhichalur
29.7,600,Flat,1,Pozhichalur
40.34,815,Flat,2,Pozhichalur
46.03,930,Flat,2,Pozhichalur
49.5,1000,Flat,3,Pozhichalur
34.15,690,House,2,Pozhichalur
48.26,975,Flat,2,Pozhichalur
39.6,800,Villa,2,Pozhichalur
52.5,960,Flat,2,Sembakkam
44,800,Flat,2,Sembakkam
32,1000,Villa,2,Veppampattu
25,640,Flat,1,Thirumazhisai
60,782,Flat,2,Mogappair
76,1028,Flat,2,Velachery
325,1710,Flat,3,Nungambakkam
26,1255,Flat,2,Veppampattu
17,752,Flat,1,Veppampattu
24,1100,Flat,2,Veppampattu
16,681,Flat,1,Veppampattu
34,901,Flat,2,Perumalpattu
17,751,Villa,1,Veppampattu
34,1150,Flat,2,Perumalpattu
165,1541,Villa,3,Nanganallur
30,1500,Flat,2,Veppampattu
22,1010,Flat,1,Veppampattu
22,1010,Flat,1,Veppampattu
28,800,House,2,Veppampattu
30,1500,Flat,2,Veppampattu
43,550,Flat,2,Ayapakkam
62,1295,Flat,2,Siruseri
115,1238,Flat,3,Kodambakkam
140,2200,Flat,6,Kolathur
17,750,Flat,1,Veppampattu
17,750,Flat,1,Veppampattu
22,1010,House,1,Veppampattu
17,751,Villa,1,Veppampattu
24,1250,Flat,2,Veppampattu
24,1250,Flat,2,Veppampattu
21.5,1020,Flat,1,Veppampattu
35,808,Flat,2,Kovur
22,601,Flat,1,Veppampattu
140,2590,Flat,6,Kolathur
35,1500,Flat,1,Sevvapet
35,810,House,2,Kovur
16.5,750,Flat,1,Veppampattu
29.5,1500,Flat,2,Veppampattu
26,1250,Flat,2,Veppampattu
40,652,Flat,2,Maraimalai Nagar
45,1112,House,2,Guduvancheri
30,690,Flat,2,Chromepet
36,902,Flat,2,Veppampattu
40,1000,Flat,2,Veppampattu
35,850,House,2,Veppampattu
36,900,Flat,2,Veppampattu
140,2200,Flat,5,Chromepet
62,1250,Flat,2,tambaram west
19,1090,Flat,1,Veppampattu
34,1151,Flat,2,Perumalpattu
34,1151,Flat,2,Veppampattu
28,801,Flat,2,Veppampattu
30,820,Flat,2,Veppampattu
24,1200,House,2,Veppampattu
35,810,Flat,2,Kovur
16.5,680,Flat,1,Veppampattu
21.9,600,Flat,1,Veppampattu
40,904,Flat,2,Kovilambakkam
210,1400,Flat,1,Raja Annamalai Puram
525,3170,Flat,3,Raja Annamalai Puram
150,2440,Flat,4,Madipakkam
22,600,Flat,1,Veppampattu
70.61,1139,Flat,2,Perungudi
52.08,840,House,2,Perungudi
90.7,1463,Flat,3,Perungudi
107,1730,Flat,3,Perungudi
74.21,1197,Villa,2,Perungudi
43,799,Flat,2,Rajakilpakkam
16,500,House,1,Veppampattu
45,1200,Flat,3,Veppampattu
34,1150,Villa,2,Veppampattu
29,1500,Flat,2,Veppampattu
37,1136,Flat,2,Veppampattu
27,750,Flat,2,Veppampattu
35,808,Flat,2,Kovur
28,1375,Flat,2,Veppampattu
350,3300,Flat,3,Aminjikarai
65,1600,Flat,2,Veppampattu
130,2020,Flat,3,Ayapakkam
62,950,Flat,3,Villivakkam
200,1345,House,2,Tiruvottiyur
42,1330,House,4,Urapakkam
26,1205,House,2,Veppampattu
26,720,Flat,2,Veppampattu
30,820,Flat,2,Veppampattu
35,808,House,2,Kovur
52.51,938,House,2,Ayapakkam
67.07,1198,Flat,3,Ayapakkam
22.95,600,Flat,1,Veppampattu
17.9,601,Flat,1,Veppampattu
24,600,House,2,Veppampattu
18.25,600,House,1,Veppampattu
82,1450,Flat,2,Chromepet
39.5,930,House,2,Kattupakkam
18,500,House,1,Chengalpattu
39,800,Villa,2,Semmancheri
24,650,House,2,Kattankulathur
25,650,Flat,2,Kattankulathur
28,750,Flat,2,Kattankulathur
27.5,800,Flat,2,Kattankulathur
28.5,900,Flat,1,Kattankulathur
28,850,Flat,1,Kattankulathur
25.5,700,Villa,1,Kattankulathur
54,950,Villa,2,Cholambedu
65,1100,House,3,Thirumullaivoyal
28.5,800,Flat,2,Kattankulathur
903,4200,Flat,3,Royapettah
636,2961,Flat,3,Royapettah
635,2958,Flat,3,Royapettah
636,2960,House,4,Royapettah
635,2957,House,4,Royapettah
1397,6500,House,5,Royapettah
645,3000,House,3,Royapettah
838,3899,House,3,Royapettah
674,3135,Villa,3,Royapettah
114,600,House,1,Royapettah
636,2959,House,4,Royapettah
832,3874,House,3,Royapettah
1397,6498,Flat,5,Royapettah
817,3800,Flat,3,Royapettah
1422,6617,Flat,5,Royapettah
674,3139,House,4,Royapettah
481,2291,Flat,3,Alwarpet
417,1989,Flat,3,Alwarpet
903,4302,Flat,4,Alwarpet
903,4302,House,4,Alwarpet
64,1238,Flat,3,Perumbakkam
240,1515,Flat,3,Egmore
450,2512,House,3,Egmore
263,1662,House,3,Egmore
329,1760,Flat,3,Egmore
29,500,House,1,West Mambalam
